0	80.0443066242403
1	80.01899144934198
2	80.00418646950577
3	80.00094503533307
4	79.9900356475652
5	79.99789917945355
6	80.02522310437776
7	80.09161578571954
8	80.08636759192414
9	80.10249286903614
10	80.08835797263772
11	80.03549633837441
12	80.00646744648243
13	79.95459642923356
14	79.98340993131046
15	80.01187157983475
16	79.97709810913317
17	80.012797472706
18	80.01719447563167
19	79.98902841381208
20	79.97007225396945
21	79.9844904669648
22	79.95736057210951
23	79.99261055721921
24	80.03765251757811
25	79.98712247887642
26	79.98484285776156
27	80.01458385490339
28	80.01655307949692
29	80.05442747611943
30	80.09859028828197
31	80.09002049108369
32	80.14685865657916
33	80.12965212409827
34	80.10259396588827
35	80.0847700204914
36	80.12795301900137
37	80.17433442728013
38	80.20945292557558
39	80.21420370779839
40	80.25127602671287
41	80.2925665890725
42	80.28089667085764
43	80.28284061528468
44	80.27142253905639
45	80.29477569865769
46	80.27708101146273
47	80.2889368207603
48	80.25159443345035
49	80.30399919280282
50	80.29355396780556
51	80.32909379534024
52	80.29402021864051
53	80.29015830976456
54	80.27850399757466
55	80.29807020600624
56	80.26843581757244
57	80.2445050366944
58	80.2227230279934
59	80.20415042573542
60	80.17651229817882
61	80.17574198983003
62	80.17186982971059
63	80.15717462001787
64	80.22981866977892
65	80.23647833928374
66	80.1956803481736
67	80.15172428745545
68	80.17356197872196
69	80.09987132513812
70	80.10057614206428
71	80.08384040366737
72	80.11603511599901
73	80.15382623370698
74	80.19255886386678
75	80.187409869461
76	80.12247586394369
77	80.1749565171615
78	80.16909267862522
79	80.20813634433053
80	80.1951448212901
81	80.23244203229795
82	80.25124109866186
83	80.23951119364642
84	80.26727030002972
85	80.27093112072484
86	80.27202861668553
87	80.27239396502317
88	80.30330641562067
89	80.34346877745287
90	80.34517640637291
91	80.3623825892435
92	80.3523792012644
93	80.35954629649686
94	80.38051625180387
95	80.44221398732616
96	80.43995000638901
97	80.43080677956652
98	80.4724638339461
99	80.46621762065007
100	80.48787744447489
101	80.4714004470927
102	80.45197465065785
103	80.46515590810094
104	80.57505844636975
105	80.57208250528348
106	80.5354697671228
107	80.5671190982074
108	80.58402958543711
109	80.6346024609554
110	80.64062363023703
111	80.60823558624489
112	80.66564036434838
113	80.69166845940575
114	80.73913556067833
115	80.75731184864944
116	80.81300257228047
117	80.8645996167407
118	80.92208975916871
119	80.86422791573823
120	80.88077796102496
121	80.9471904015234
122	81.00143350919437
123	81.0340341778834
124	81.04300161274115
125	81.08976322738286
126	81.01960573733449
127	81.04178637948675
128	81.04955507313502
129	81.04066604997317
130	81.05522243681439
131	81.09173948370947
132	81.11334035088801
133	81.07329060210046
134	81.0748331325942
135	81.05847463558203
136	81.09072219735727
137	81.10995291631725
138	81.10639233009522
139	81.1336803336067
140	81.15734201807133
141	81.20427701199439
142	81.18603716611948
143	81.2311853524824
144	81.20960881896076
145	81.17335793117344
146	81.17877389567741
147	81.15786802614457
148	81.18473783805983
149	81.17077427748487
150	81.18881162817566
151	81.13492106588834
152	81.12200791932578
153	81.10300454529127
154	81.10442582580622
155	81.08327852447499
156	81.08043751582639
157	81.08445144945722
158	81.07805369919384
159	81.09229300414334
160	81.07630043832586
161	81.0624452047262
162	81.06099742122186
163	81.06616490848091
164	81.06139560337276
165	81.07308602952112
166	81.06744344279575
167	81.01362481851763
168	81.00042987256516
169	81.01982450570016
170	81.06451854268661
171	81.10692979953724
172	81.06367368818754
173	81.0755436826331
174	81.10992445458847
175	81.0806821699264
176	81.05555486888257
177	81.08459566103518
178	81.1151748074065
179	81.14306581472792
180	81.17863007099997
181	81.13840742105268
182	81.11716501625087
183	81.12053535725643
184	81.09562716759291
185	81.0743356448691
186	81.12200374758443
187	81.13186548556965
188	81.12998756286557
189	81.14740982224126
190	81.11821880512079
191	81.11495481299144
192	81.0736624708873
193	81.07168145277649
194	81.01534934347949
195	81.02699043263124
196	81.00384753668726
197	80.9826147132344
198	81.03082318941969
199	80.97648387327162
200	81.00473212686536
201	80.96887380695057
202	80.97418808030663
203	80.97140611413876
204	80.99485891514675
205	81.01273607915978
206	80.99959552111685
207	81.02687686197015
208	81.02384888051924
209	81.02842786204735
210	81.04301874258381
211	81.02837411574637
212	80.99996846697731
213	80.9459515727549
214	80.89782267137382
215	80.85683308666574
216	80.82518212625043
217	80.823134039074
218	80.7712324467233
219	80.81255704504817
220	80.8046058676293
221	80.81958120046036
222	80.82261537446186
223	80.79676959002914
224	80.77622032708493
225	80.69803745360159
226	80.75058835097477
227	80.73109083211683
228	80.75736777501918
229	80.72083271062567
230	80.67515264981549
231	80.73515284177905
232	80.76547918059792
233	80.7813071095996
234	80.80540749235124
235	80.8603323269016
236	80.85896436639075
237	80.83970825301466
238	80.83429346697457
239	80.81833350790474
240	80.85844295693964
241	80.86155446941126
242	80.8705109388228
243	80.82602650788647
244	80.85966166893003
245	80.8725849160214
246	80.85876721082636
247	80.90619323578473
248	80.96535444580353
249	80.93892627368821
250	80.92290826876648
251	80.96946850149494
252	80.94397485636459
253	80.94859154792302
254	80.9929278695238
255	81.05044371763816
256	81.07981548285291
257	81.14522742479117
258	81.13730035270615
259	81.16508409487281
260	81.18158183193182
261	81.25766321190505
262	81.29471201272744
263	81.31127062624405
264	81.31516022112885
265	81.3564492862968
266	81.36705962106072
267	81.39532572701798
268	81.43618475057511
269	81.40709405491532
270	81.42337885297597
271	81.4291389618995
272	81.4748569720751
273	81.48377433965
274	81.53561163489604
275	81.58773558301067
276	81.59047724144023
277	81.59935582147803
278	81.64144560746318
279	81.66901474045915
280	81.68260569715287
281	81.67845829410484
282	81.658039882877
283	81.66845879563897
284	81.67399485321361
285	81.75162605796042
286	81.72188601801393
287	81.71983090727721
288	81.76004422959484
289	81.7718907683672
290	81.75065517919707
291	81.71880938254161
292	81.72765953753327
293	81.71953416763286
294	81.75223080140461
295	81.72772264637288
296	81.73317853311258
297	81.73070504504192
298	81.80540336582844
299	81.8412877265184
300	81.79909361534388
301	81.83403374776373
302	81.83802545184402
303	81.83658813569905
304	81.7998814767709
305	81.7874287239366
306	81.75392243541864
307	81.81203411339077
308	81.85882560460546
309	81.80203250604445
310	81.79656651967687
311	81.77851892150662
312	81.74693885173613
313	81.69056611618105
314	81.66574530879645
315	81.60366913018319
316	81.54104146299434
317	81.55701698751979
318	81.51629151023549
319	81.51102192589116
320	81.49861437010323
321	81.50402001075973
322	81.46535258468705
323	81.43613576722558
324	81.38188158882878
325	81.35653728300218
326	81.362890382172
327	81.34715191451457
328	81.39619787882093
329	81.42699730868894
330	81.3623357761711
331	81.3390901556507
332	81.26661590860223
333	81.27128838022855
334	81.25664573058847
335	81.21359308640916
336	81.27654006189294
337	81.28787560544703
338	81.29946137736752
339	81.27142381999849
340	81.29527451348477
341	81.28313938620587
342	81.2450153743261
343	81.24600942544828
344	81.23455675967308
345	81.2645375262944
346	81.19536281782062
347	81.14049021493942
348	81.13383126715588
349	81.1281584789177
350	81.1523855765502
351	81.06654102311217
352	81.06490157609576
353	81.09472262485842
354	81.07907008666733
355	81.02704947822482
356	81.0239668670611
357	80.9953978494045
358	80.96737898177383
359	80.97948745059367
360	80.91328262337697
361	80.92974348779784
