0	80.79536612071534	95459
1	80.7951955652379	95458
2	80.78523468780836	95461
3	80.73692198994253	95463
4	80.70535327870094	95460
5	80.71069600481913	95457
6	80.69366662219909	95458
7	80.70474928510005	95461
8	80.7018347197012	95453
9	80.76000178902865	95448
10	80.76215410644592	95447
11	80.72765552257756	95438
12	80.71477570378237	95441
13	80.74706430668479	95440
14	80.74820853526516	95443
15	80.76728854780215	95443
16	80.79477299314986	95433
17	80.87754669364557	95430
18	80.87635151343142	95434
19	80.89275377831342	95437
20	80.90161872192454	95438
21	80.95733371273313	95442
22	80.97428556259248	95443
23	80.96285225389855	95439
24	80.94696937838958	95433
25	80.9831279574791	95431
26	81.00591949396647	95436
27	81.03051104601157	95435
28	81.03892533586415	95429
29	81.04504366421315	95430
30	81.08006586999741	95435
31	81.10120473543923	95439
32	81.06008922035586	95436
33	81.0729226089815	95438
34	81.0767637621169	95443
35	81.0927552961397	95446
36	81.11003361659147	95445
37	81.12961909788166	95448
38	81.12966760042954	95448
39	81.13051304534137	95448
40	81.10199746755472	95451
41	81.11285945646739	95455
42	81.12557674481711	95450
43	81.11566669174172	95449
44	81.13943658503484	95459
45	81.17115927755322	95457
46	81.15612791115628	95455
47	81.16412535699541	95452
48	81.10743504235293	95455
49	81.08063949967298	95453
50	81.10274068380613	95455
51	81.08460711427992	95453
52	81.09526416715107	95447
53	81.07043673526385	95451
54	81.07303801434372	95444
55	81.08360699604583	95440
56	81.07404024672388	95441
57	81.12746509303362	95434
58	81.1380140069094	95434
59	81.13218679769668	95430
60	81.12780044827448	95432
61	81.13947232108013	95436
62	81.08448645483213	95431
63	81.12730219388173	95433
64	81.14454499348442	95435
65	81.10168001335374	95440
66	81.14215766478634	95435
67	81.07350142399088	95436
68	81.07543093462522	95434
69	81.03218029645981	95438
70	81.0597819473583	95441
71	80.97719252812222	95445
72	81.04263870396301	95443
73	81.05755132536807	95437
74	80.97931095672648	95431
75	80.97168520401246	95439
76	80.91841903659119	95441
77	80.89898955812254	95441
78	80.84915380148391	95444
79	80.88660340831947	95442
80	80.8957518951451	95439
81	80.8966678480466	95440
82	80.8854312702605	95438
83	80.83542171485635	95441
84	80.79298725165859	95445
85	80.82733722580744	95452
86	80.7808749779875	95452
87	80.79393185232594	95451
88	80.78525783916653	95443
89	80.79322510143051	95450
90	80.78149768686286	95453
91	80.78825146013813	95457
92	80.75392961133305	95462
93	80.7729393024059	95464
94	80.78299328079545	95470
95	80.78237892613696	95473
96	80.79201791739827	95474
97	80.78242186956126	95467
98	80.74823630964954	95468
99	80.79181696370493	95467
100	80.74978994953462	95461
101	80.76457538900398	95462
102	80.78226489659428	95462
103	80.75584521718012	95457
104	80.74905585651972	95463
105	80.71411860293178	95462
106	80.74785417117917	95464
107	80.70502205955988	95459
108	80.75913932712177	95462
109	80.75897397594821	95463
110	80.77756361511666	95467
111	80.82672500859017	95470
112	80.80752567864933	95469
113	80.80639329325567	95469
114	80.85413027766695	95469
115	80.86580131046185	95462
116	80.87934264715196	95462
117	80.8527885283387	95461
118	80.91691014649965	95463
119	80.84065015461819	95460
120	80.87951569500602	95464
121	80.8926844317916	95460
122	80.87161056717632	95458
123	80.9195385015012	95461
124	80.94766193722917	95464
125	80.98927867459167	95469
126	80.96498122600818	95473
127	80.97943069387357	95472
128	80.92920139660204	95465
129	80.94719070697963	95464
130	80.93774123340015	95464
131	80.91184772391753	95464
132	80.90529603536766	95459
133	80.9498497772888	95468
134	80.97305995479842	95466
135	80.99788037551845	95469
136	80.98792139127838	95474
137	80.95535125559105	95473
138	80.98356262629076	95477
139	80.9200701267628	95476
140	80.9302292713453	95478
141	80.89278495531472	95475
142	80.96283852086657	95480
143	80.9686759192914	95476
144	80.94174216124783	95478
145	80.95198401272899	95483
146	80.9495033917394	95482
147	80.96910300932142	95484
148	80.93129204529235	95483
149	80.92497211759832	95481
150	80.88528817405584	95482
151	80.87720718961697	95485
152	80.89913505738201	95486
153	80.86237458454181	95484
154	80.85510234823498	95490
155	80.78830051254948	95490
156	80.82506652655107	95495
157	80.80399869940648	95492
158	80.7618063487169	95497
159	80.74452815388916	95492
160	80.70969985583714	95493
161	80.72242320709691	95498
162	80.74222100430157	95496
163	80.72887666342282	95496
164	80.71133315928552	95498
165	80.70133533223758	95498
166	80.65858634517394	95490
167	80.64894789438704	95489
168	80.65709428951052	95487
169	80.66370438592031	95485
170	80.63736479813106	95484
171	80.60971114439248	95485
172	80.58979710913627	95482
173	80.56342443261552	95482
174	80.56376805079469	95486
175	80.51939869610975	95490
176	80.50480822900724	95489
177	80.53398301969273	95489
178	80.52034037197149	95492
179	80.50773008917355	95494
180	80.50423831708011	95496
181	80.46943283058089	95493
182	80.48314278337519	95488
183	80.49561568994605	95491
184	80.47556439491333	95489
185	80.47314812380193	95495
186	80.49786363328175	95496
187	80.44334070679527	95499
188	80.42483007365519	95508
189	80.47376495685671	95515
190	80.41874849159787	95513
191	80.40412844837154	95513
192	80.45213454223202	95513
193	80.4752655060374	95515
194	80.49727590860768	95516
195	80.56511262656662	95518
196	80.57444564129815	95518
197	80.56562734700161	95517
198	80.59858754569815	95511
199	80.60124333315372	95507
200	80.59134038232334	95504
201	80.59932348580045	95502
202	80.54084487322127	95500
203	80.56464647480614	95497
204	80.54239340043026	95495
205	80.5636268810006	95498
206	80.56845673578134	95496
207	80.56061596494226	95499
208	80.6296259830134	95502
209	80.61958395123807	95504
210	80.63228702100572	95501
211	80.5823694184252	95502
212	80.55255691171722	95508
213	80.50809032080757	95511
214	80.58068268899481	95515
215	80.53576198047729	95514
